system:index,City,Month,PBLTOP,PS,QV2M,T2M,U10M,V10M,.geo
1_00000000000000000014,Mumbai,2015-02,88296.21875,99820.2578125,0.007368574850261211,299.094970703125,0.06863963603973389,-0.8487905263900757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000015,Patna,2015-02,90442.78125,100736.59375,0.006533458363264799,293.7605285644531,1.4059501886367798,-0.19616344571113586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000016,Shillong,2015-02,79609.6171875,87896.90625,0.007672480307519436,286.52667236328125,1.4952338933944702,0.7023118138313293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000017,Talcher,2015-02,84936.0078125,99020.7109375,0.008031348697841167,296.1707458496094,0.2820824086666107,-0.29027625918388367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000018,Thiruvananthapuram,2015-02,88602.96875,98265.9609375,0.013901310041546822,298.6617431640625,-2.966794013977051,-1.8737975358963013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000019,Visakhapatnam,2015-02,93250.234375,101124.6484375,0.013138041831552982,298.1741027832031,-0.23562085628509521,1.5974278450012207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,Ahmedabad,2015-03,81463.3046875,100091.5234375,0.006210413295775652,300.1353454589844,1.0679278373718262,-0.7292835712432861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,Aizawl,2015-03,82580.6875,92826.875,0.00810870248824358,295.4842529296875,0.8766429424285889,0.15376508235931396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,Amaravati,2015-03,87974.0390625,100705.4921875,0.01309666782617569,302.9450988769531,-1.0201853513717651,2.574093818664551,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,Amritsar,2015-03,87286.859375,98524.9453125,0.00867830216884613,292.19207763671875,0.6870217323303223,-0.4418090283870697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004,Bengaluru,2015-03,78344.9765625,91914.03125,0.009664042852818966,299.07916259765625,-2.976428985595703,1.5407636165618896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005,Bhopal,2015-03,79315.0078125,95945.2890625,0.008086368441581726,296.7090759277344,0.02293091081082821,-0.3721068799495697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006,Brajrajnagar,2015-03,82903.640625,97889.421875,0.008748979307711124,300.0538024902344,0.5524209141731262,-1.3129061460494995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007,Chandigarh,2015-03,81344.1171875,91401.765625,0.0077929263934493065,289.93450927734375,0.2663446068763733,-0.2845166027545929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000008,Chennai,2015-03,93533.359375,101253.3515625,0.01725679822266102,300.8283996582031,-2.902570962905884,1.9465659856796265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009,Coimbatore,2015-03,83430.6328125,96496.296875,0.011015581898391247,301.66925048828125,-1.936625599861145,0.6777649521827698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a,Delhi,2015-03,89175.0859375,98792.90625,0.007552413269877434,294.07861328125,1.3449697494506836,-0.2765890061855316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000b,Ernakulam,2015-03,88394.7421875,100103.75,0.0159439779818058,302.69580078125,1.1723860502243042,-0.09114253520965576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c,Gurugram,2015-03,89175.0859375,98792.90625,0.007552413269877434,294.07861328125,1.3449697494506836,-0.2765890061855316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d,Guwahati,2015-03,90683.1484375,99535.03125,0.010726994834840298,297.2565002441406,2.0461723804473877,-0.8461414575576782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000e,Hyderabad,2015-03,78106.203125,95676.34375,0.009568862617015839,300.96807861328125,-1.3518282175064087,1.4514470100402832,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000f,Jaipur,2015-03,84594.34375,96720.03125,0.007596432231366634,294.4910583496094,-0.8977473378181458,0.24184466898441315,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010,Jorapokhar,2015-03,85887.1484375,99221.859375,0.008239712566137314,299.2616882324219,2.068413019180298,-0.927273690700531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011,Kochi,2015-03,88394.7421875,100103.75,0.0159439779818058,302.69580078125,1.1723860502243042,-0.09114253520965576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012,Kolkata,2015-03,88657.15625,101131.4609375,0.009473842568695545,300.31915283203125,1.8699947595596313,-0.09990770369768143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013,Lucknow,2015-03,85497.578125,99958.890625,0.00791376456618309,296.3292236328125,1.9033207893371582,-1.0117101669311523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000014,Mumbai,2015-03,87560.5546875,99755.96875,0.009939000941812992,301.0439453125,0.4149056375026703,-0.9635258316993713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000015,Patna,2015-03,85596.5234375,100574.1640625,0.007804649882018566,298.381591796875,2.268018960952759,-0.6711110472679138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000016,Shillong,2015-03,79764.578125,87886.953125,0.008690753020346165,289.9723815917969,2.2015299797058105,0.6189507246017456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017,Talcher,2015-03,83276.0703125,98870.8203125,0.0097477613016963,301.2330627441406,0.2824907898902893,0.2774782180786133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018,Thiruvananthapuram,2015-03,87565.171875,98227.1171875,0.014647412113845348,301.4160461425781,-2.1719067096710205,-0.12731266021728516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000019,Visakhapatnam,2015-03,93339.8359375,100991.96875,0.015423943288624287,301.0197448730469,0.24911831319332123,2.719376802444458,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000000,Ahmedabad,2015-04,81621.859375,99628.21875,0.009099889546632767,305.1170654296875,2.4025328159332275,0.36517927050590515,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000001,Aizawl,2015-04,84296.9296875,92622.015625,0.014065314084291458,295.667236328125,0.5708438754081726,0.5535962581634521,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000002,Amaravati,2015-04,88866.78125,100383.6484375,0.0151158282533288,304.7957458496094,-0.6486074924468994,3.692337989807129,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000003,Amritsar,2015-04,83778.453125,97950.515625,0.01096273586153984,298.9057312011719,0.6817651987075806,-0.8116921782493591,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000004,Bengaluru,2015-04,78202.1484375,91726.484375,0.012944926507771015,300.10040283203125,-1.0536143779754639,1.4308098554611206,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000005,Bhopal,2015-04,74098.3828125,95439.4375,0.007520580664277077,303.617431640625,2.2011771202087402,-0.777896523475647,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000006,Brajrajnagar,2015-04,79863.6171875,97431.3046875,0.010685687884688377,304.2998046875,1.6176837682724,0.22252877056598663,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000007,Chandigarh,2015-04,75457.0078125,91010.84375,0.009168002754449844,295.9925842285156,0.4926403760910034,-0.1692049652338028,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000008,Chennai,2015-04,93152.203125,100961.1015625,0.019294442608952522,302.2114562988281,-1.4879636764526367,4.042063236236572,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000009,Coimbatore,2015-04,83771.6328125,96288.7578125,0.01492288988083601,301.9175109863281,-0.6518798470497131,0.9826614260673523,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000000a,Delhi,2015-04,81270.75,98212.8125,0.008921828120946884,300.9119873046875,1.1433398723602295,0.14149408042430878,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000000b,Ernakulam,2015-04,90953.0078125,99959.21875,0.018269337713718414,301.7403259277344,1.8071612119674683,0.11911553144454956,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000000c,Gurugram,2015-04,81270.75,98212.8125,0.008921828120946884,300.9119873046875,1.1433398723602295,0.14149408042430878,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000000d,Guwahati,2015-04,88028.90625,99249.5234375,0.014452283270657063,299.42425537109375,1.5604866743087769,-0.38850662112236023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000000e,Hyderabad,2015-04,77335.59375,95378.6953125,0.01167417410761118,302.9227600097656,-0.09755939990282059,1.4537698030471802,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000000f,Jaipur,2015-04,76746.9765625,96198.234375,0.00792448315769434,301.0889587402344,0.010639837943017483,-0.5125222206115723,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000010,Jorapokhar,2015-04,81982.734375,98774.171875,0.012794680893421173,302.5626220703125,-0.1488184630870819,0.6109114289283752,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000011,Kochi,2015-04,90953.0078125,99959.21875,0.018269337713718414,301.7403259277344,1.8071612119674683,0.11911553144454956,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000012,Kolkata,2015-04,89786.296875,100734.671875,0.016022762283682823,302.3948059082031,0.6550355553627014,2.491793394088745,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000013,Lucknow,2015-04,81213.859375,99387.171875,0.009587747044861317,302.1231384277344,0.5881522297859192,-0.5205841660499573,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000014,Mumbai,2015-04,89187.765625,99516.5234375,0.013403013348579407,303.17572021484375,2.3190243244171143,-0.08673394471406937,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000015,Patna,2015-04,80263.1953125,100041.9140625,0.009585129097104073,304.06414794921875,0.3932708501815796,-0.23468057811260223,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000016,Shillong,2015-04,79874.7109375,87710.2265625,0.01267183106392622,291.9610595703125,1.5572669506072998,2.1861681938171387,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000017,Talcher,2015-04,82189.5546875,98448.375,0.012559891678392887,304.3101806640625,1.0228323936462402,1.2419233322143555,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000018,Thiruvananthapuram,2015-04,88877.921875,98060.671875,0.017155472189188004,300.8096618652344,0.41945144534111023,0.4295177161693573,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000019,Visakhapatnam,2015-04,93181.453125,100640.6796875,0.01798698678612709,302.61981201171875,2.1276793479919434,4.638750076293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000000,Ahmedabad,2015-05,81511.7734375,99393.4375,0.01056058518588543,308.1629638671875,4.368095874786377,-0.02403237484395504,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000001,Aizawl,2015-05,85489.9296875,92345.0390625,0.016733627766370773,297.3124084472656,0.5893861651420593,0.486106276512146,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000002,Amaravati,2015-05,86979.25,99997.6484375,0.01572040468454361,307.45611572265625,-0.14715969562530518,3.1203854084014893,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000003,Amritsar,2015-05,74245.96875,97446.3359375,0.008869101293385029,306.00433349609375,1.920168399810791,-1.3641712665557861,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000004,Bengaluru,2015-05,80848.2109375,91594.265625,0.014791715890169144,299.1850280761719,1.3985791206359863,0.19779308140277863,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000005,Bhopal,2015-05,68970.4140625,95134.2734375,0.007758903782814741,308.80712890625,3.3458809852600098,-2.116699457168579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000006,Brajrajnagar,2015-05,76501.1875,97015.296875,0.01102493330836296,308.5451354980469,0.5966601967811584,-0.009272346273064613,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000007,Chandigarh,2015-05,69168.0234375,90666.0703125,0.007858829572796822,302.4844665527344,1.6759426593780518,-0.369515985250473,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000008,Chennai,2015-05,94058.7734375,100655.078125,0.02060100808739662,303.2140808105469,0.6259421110153198,4.469965934753418,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000009,Coimbatore,2015-05,87283.515625,96146.2265625,0.01647699624300003,300.78082275390625,1.4415924549102783,0.19647552073001862,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000000a,Delhi,2015-05,75111.0234375,97710.5859375,0.006403299979865551,307.9703063964844,3.138786792755127,-0.40739697217941284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000000b,Ernakulam,2015-05,93097.421875,99865.3046875,0.019467730075120926,301.1341247558594,2.2201087474823,-0.13051795959472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000000c,Gurugram,2015-05,75111.0234375,97710.5859375,0.006403299979865551,307.9703063964844,3.138786792755127,-0.40739697217941284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000000d,Guwahati,2015-05,91357.6015625,98869.1328125,0.01884273998439312,301.40228271484375,1.9572492837905884,-0.5281084775924683,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000000e,Hyderabad,2015-05,75761.8984375,95067.703125,0.011212261393666267,306.68572998046875,0.7090556621551514,0.2048734873533249,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000000f,Jaipur,2015-05,75304.3046875,95853.3984375,0.006628038361668587,307.4231262207031,2.9114491939544678,-1.5382423400878906,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000010,Jorapokhar,2015-05,80751.890625,98344.5859375,0.015552050434052944,305.5701904296875,-0.3577367961406708,1.8744057416915894,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000011,Kochi,2015-05,93097.421875,99865.3046875,0.019467730075120926,301.1341247558594,2.2201087474823,-0.13051795959472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000012,Kolkata,2015-05,91085.1875,100336.78125,0.018504446372389793,304.52899169921875,0.28870663046836853,3.506486177444458,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000013,Lucknow,2015-05,71630.5546875,98858.875,0.00748012401163578,308.60919189453125,1.3757688999176025,-1.0567858219146729,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000014,Mumbai,2015-05,89756.2421875,99332.078125,0.016092820093035698,304.8244934082031,3.1407310962677,-0.033142153173685074,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000015,Patna,2015-05,73987.359375,99532.6484375,0.009624016471207142,309.2955322265625,-0.2288852334022522,-0.08449021726846695,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000016,Shillong,2015-05,80933.2265625,87476.2734375,0.015533844009041786,294.1157531738281,1.1745792627334595,2.7270963191986084,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000017,Talcher,2015-05,82363.2578125,98054.2265625,0.015195402316749096,306.636474609375,-0.2924771308898926,1.9141541719436646,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000018,Thiruvananthapuram,2015-05,90863.65625,97970.453125,0.018674585968255997,299.78753662109375,2.9732751846313477,0.5363774299621582,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000019,Visakhapatnam,2015-05,93949.53125,100246.6953125,0.020206289365887642,303.9990539550781,2.7308571338653564,4.826354503631592,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000000,Ahmedabad,2015-06,85547.3125,99029.6171875,0.016587942838668823,306.00732421875,2.124046802520752,2.498706817626953,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000001,Aizawl,2015-06,85728.6796875,92057.6875,0.018307983875274658,297.97503662109375,0.5811691880226135,0.5367500185966492,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000002,Amaravati,2015-06,92146.859375,99844.4140625,0.018234269693493843,302.3500061035156,3.3417246341705322,1.2422940731048584,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000003,Amritsar,2015-06,76952.8046875,97097.546875,0.010927225463092327,308.07794189453125,1.940814733505249,-0.05852801352739334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000004,Bengaluru,2015-06,83890.6875,91491.5,0.015085539780557156,297.4153747558594,5.531400680541992,0.7121217846870422,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000005,Bhopal,2015-06,80847.1875,94858.78125,0.015376103110611439,304.7203063964844,3.7828190326690674,-0.592194139957428,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000006,Brajrajnagar,2015-06,85911.171875,96769.125,0.017543958500027657,304.02349853515625,0.7779911160469055,1.0634433031082153,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000007,Chandigarh,2015-06,71141.4765625,90371.171875,0.011182913556694984,303.1121826171875,1.9630467891693115,-0.33302125334739685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000008,Chennai,2015-06,92094.8984375,100498.6171875,0.01963840238749981,303.3062438964844,3.7764360904693604,2.7729809284210205,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000009,Coimbatore,2015-06,88254.125,96058.390625,0.016002720221877098,299.9027404785156,3.7148497104644775,0.42416679859161377,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000000a,Delhi,2015-06,80827.0078125,97407.5546875,0.011732866056263447,308.1485290527344,2.3077096939086914,0.13241305947303772,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000000b,Ernakulam,2015-06,93580.28125,99846.40625,0.019344205036759377,299.9461669921875,3.0949013233184814,0.7778752446174622,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000000c,Gurugram,2015-06,80827.0078125,97407.5546875,0.011732866056263447,308.1485290527344,2.3077096939086914,0.13241305947303772,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000000d,Guwahati,2015-06,92148.3125,98546.046875,0.021367233246564865,302.1230773925781,1.419254183769226,-0.2631251811981201,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000000e,Hyderabad,2015-06,84876.578125,94890.6015625,0.015705306082963943,301.68402099609375,4.662403583526611,0.37461498379707336,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000000f,Jaipur,2015-06,77432.9140625,95512.1875,0.01269555278122425,307.0453186035156,1.7001134157180786,-0.7304862141609192,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000010,Jorapokhar,2015-06,87392.8125,98027.234375,0.018241126090288162,304.4338073730469,-0.34059545397758484,2.796809196472168,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000011,Kochi,2015-06,93580.28125,99846.40625,0.019344205036759377,299.9461669921875,3.0949013233184814,0.7778752446174622,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000012,Kolkata,2015-06,92727.9921875,100028.8125,0.02015172317624092,303.24188232421875,0.3338438868522644,3.750343084335327,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000013,Lucknow,2015-06,78620.4765625,98527.6875,0.01217080932110548,309.776611328125,0.18616819381713867,-0.5122767090797424,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000014,Mumbai,2015-06,90434.0703125,99003.359375,0.019232947379350662,301.42510986328125,3.296658515930176,3.553678274154663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000015,Patna,2015-06,80724.5078125,99198.7578125,0.0144798643887043,309.2453308105469,-0.25309860706329346,0.9249122738838196,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000016,Shillong,2015-06,80345.7421875,87214.84375,0.017778223380446434,295.2934875488281,1.2398701906204224,4.005205154418945,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000017,Talcher,2015-06,88774.59375,97793.078125,0.018231583759188652,302.98443603515625,0.46775421500205994,1.850197672843933,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000018,Thiruvananthapuram,2015-06,92011.578125,97954.4140625,0.01850772649049759,298.8265075683594,4.648963451385498,0.537856936454773,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000019,Visakhapatnam,2015-06,94251.7421875,99935.578125,0.0208786241710186,302.2000427246094,3.2586562633514404,2.9828712940216064,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000000,Ahmedabad,2015-07,88713.8359375,99028.15625,0.01827806606888771,303.3502197265625,4.777034759521484,3.10431170463562,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000001,Aizawl,2015-07,86709.765625,91907.15625,0.018500713631510735,297.3640441894531,0.11444053798913956,0.3869512379169464,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000002,Amaravati,2015-07,89509.8359375,99845.890625,0.01795925199985504,303.056884765625,3.524961471557617,-0.1540624052286148,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000003,Amritsar,2015-07,82424.3359375,97004.09375,0.01790759526193142,305.8421325683594,0.5129626393318176,1.2123762369155884,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000004,Bengaluru,2015-07,83426.8359375,91536.03125,0.014469773508608341,297.96600341796875,6.122735023498535,-0.7875019907951355,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000005,Bhopal,2015-07,86431.9609375,94862.390625,0.018600085750222206,300.1817626953125,4.991155624389648,0.45121797919273376,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000006,Brajrajnagar,2015-07,91210.390625,96757.859375,0.02014118619263172,300.45819091796875,2.939072847366333,0.5135784149169922,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000007,Chandigarh,2015-07,80585.65625,90276.6015625,0.018313193693757057,299.406005859375,1.301290512084961,0.5902380347251892,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000008,Chennai,2015-07,92163.5078125,100519.125,0.0194147489964962,303.2033386230469,3.2250466346740723,2.070563793182373,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000009,Coimbatore,2015-07,87913.4765625,96085.953125,0.014895091764628887,300.78192138671875,4.101051330566406,-0.3665860891342163,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000000a,Delhi,2015-07,86125.21875,97376.9140625,0.019282639026641846,303.41632080078125,0.6436854600906372,0.8370258212089539,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000000b,Ernakulam,2015-07,94362.2265625,99924.3125,0.019014056771993637,299.2679138183594,3.3831498622894287,-0.5950146913528442,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000000c,Gurugram,2015-07,86125.21875,97376.9140625,0.019282639026641846,303.41632080078125,0.6436854600906372,0.8370258212089539,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000000d,Guwahati,2015-07,93067.6640625,98461.53125,0.021600892767310143,302.1766662597656,-0.4937003254890442,-0.6756221055984497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000000e,Hyderabad,2015-07,85014.3125,94924.953125,0.01531487237662077,301.8529968261719,5.367822170257568,-0.8881481289863586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000000f,Jaipur,2015-07,83665.9609375,95414.6328125,0.017794953659176826,303.2559814453125,1.6880841255187988,0.7571588158607483,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000010,Jorapokhar,2015-07,91291.0625,97973.2578125,0.020752809941768646,301.42919921875,0.10131528228521347,0.7097209692001343,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000011,Kochi,2015-07,94362.2265625,99924.3125,0.019014056771993637,299.2679138183594,3.3831498622894287,-0.5950146913528442,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000012,Kolkata,2015-07,94735.3125,99871.2265625,0.021794889122247696,301.41143798828125,0.4760286808013916,1.6265896558761597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000013,Lucknow,2015-07,87211.1328125,98560.015625,0.01965990476310253,303.9949951171875,0.213082954287529,0.03352287411689758,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000014,Mumbai,2015-07,91364.421875,99131.09375,0.019390275701880455,299.9217834472656,4.882843971252441,2.6450304985046387,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000015,Patna,2015-07,89895.7421875,99224.140625,0.02072797901928425,303.1324768066406,0.08732569962739944,0.5995073914527893,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000016,Shillong,2015-07,80932.4609375,87095.8046875,0.017732102423906326,295.2335510253906,-0.2408277839422226,2.2923340797424316,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000017,Talcher,2015-07,92919.390625,97774.640625,0.020072439685463905,300.34112548828125,2.8644967079162598,0.6192852258682251,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000018,Thiruvananthapuram,2015-07,91851.34375,98009.78125,0.01772240735590458,298.7438659667969,5.611999034881592,-0.30844560265541077,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000019,Visakhapatnam,2015-07,95983.3203125,99954.0078125,0.021142462268471718,301.7567443847656,3.4952034950256348,2.6094248294830322,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000000,Ahmedabad,2015-08,89134.3984375,99377.03125,0.01935148611664772,301.0567321777344,2.858839273452759,1.6609606742858887,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000001,Aizawl,2015-08,86355.6484375,92155.765625,0.01864352636039257,297.4111328125,0.43022453784942627,0.3065831661224365,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000002,Amaravati,2015-08,91531.40625,99991.5546875,0.019018402323126793,301.6249694824219,2.4636948108673096,0.07551811635494232,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000003,Amritsar,2015-08,83608.796875,97255.8671875,0.01821628026664257,304.8283996582031,0.7279083132743835,0.7170454263687134,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000004,Bengaluru,2015-08,83518.359375,91591.6796875,0.01473210845142603,297.6745910644531,4.556206226348877,-0.8537344336509705,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000005,Bhopal,2015-08,88082.59375,95129.2578125,0.019283292815089226,298.8633728027344,3.216660499572754,-1.44076406955719,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000006,Brajrajnagar,2015-08,91006.515625,96957.2109375,0.02028469182550907,300.18408203125,1.3846209049224854,0.7973592877388,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000007,Chandigarh,2015-08,81268.1171875,90508.3828125,0.01812286116182804,298.39312744140625,1.5334429740905762,0.019679849967360497,"{""type"":""MultiPoint"",""coordinates"":[]}"
