system:index,AOD_550,City,Month,.geo
9_00000000000000000007,583.0132748865384,Chandigarh,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000008,468.26302193393406,Chennai,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000009,443.7841234284144,Coimbatore,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000a,647.449147621697,Delhi,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000b,456.83284382798684,Ernakulam,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000c,575.9217592942414,Gurugram,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000d,369.66730666506794,Guwahati,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000e,715.5668529243034,Hyderabad,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000f,458.43723448194106,Jaipur,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000010,595.0070610359257,Jorapokhar,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000011,509.39757337621126,Kochi,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000012,694.4395229475508,Kolkata,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000013,671.7280423742887,Lucknow,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000014,822.8237597567245,Mumbai,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000015,711.8024831469799,Patna,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000016,97.10434632005833,Shillong,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000017,920.703066529284,Talcher,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000018,316.69534301019536,Thiruvananthapuram,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000019,829.1902379642006,Visakhapatnam,2015-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000000,605.6246537621494,Ahmedabad,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000001,83.75248397793112,Aizawl,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000002,495.68633126064043,Amaravati,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000003,808.9181641381958,Amritsar,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000004,319.1571325606266,Bengaluru,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000005,541.3126408621388,Bhopal,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000006,559.6990754535827,Brajrajnagar,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000007,593.9447262250802,Chandigarh,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000008,351.3433508736078,Chennai,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000009,320.1780198019802,Coimbatore,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000a,1053.8413775706672,Delhi,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000b,363.1376805715315,Ernakulam,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000c,916.4442684054695,Gurugram,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000d,425.53477295423477,Guwahati,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000e,554.1366975185666,Hyderabad,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000f,714.735944345813,Jaipur,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000010,820.4905184012193,Jorapokhar,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000011,360.2323477295651,Kochi,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000012,648.8666164048967,Kolkata,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000013,900.9310959628389,Lucknow,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000014,587.9865737877709,Mumbai,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000015,1158.4242990602843,Patna,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000016,95.87306844529613,Shillong,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000017,724.5980923643494,Talcher,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000018,370.97208447659443,Thiruvananthapuram,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000019,463.6100777239477,Visakhapatnam,2015-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000000,383.92299238393326,Ahmedabad,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000001,248.71451344347037,Aizawl,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000002,432.07610688310683,Amaravati,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000003,615.9821172565721,Amritsar,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000004,340.29787341523826,Bengaluru,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000005,357.93436901197833,Bhopal,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000006,596.5747948496788,Brajrajnagar,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000007,482.1822252458048,Chandigarh,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000008,344.18999935909216,Chennai,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000009,358.00099506914984,Coimbatore,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000a,697.9453134878341,Delhi,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000b,319.98417495228244,Ernakulam,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000c,647.8980949198527,Gurugram,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000d,507.2577021114048,Guwahati,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000e,441.6903773294505,Hyderabad,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000f,489.57379581972395,Jaipur,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000010,981.8865334960303,Jorapokhar,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000011,338.0251001700065,Kochi,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000012,999.293018512939,Kolkata,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000013,1023.606846112532,Lucknow,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000014,437.0381168289701,Mumbai,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000015,1321.2543615696582,Patna,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000016,213.9542036671144,Shillong,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000017,674.960164269896,Talcher,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000018,282.50534397924304,Thiruvananthapuram,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000019,449.01484112963084,Visakhapatnam,2015-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000000,477.88344264824246,Ahmedabad,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000001,217.0194345395843,Aizawl,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000002,578.9825742966304,Amaravati,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000003,585.8230250775218,Amritsar,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000004,421.2778065658605,Bengaluru,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000005,369.1302857914682,Bhopal,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000006,522.9720759198759,Brajrajnagar,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000007,647.8542071278528,Chandigarh,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000008,435.4281666069594,Chennai,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000009,520.1346550611719,Coimbatore,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000a,912.7625072316226,Delhi,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000b,532.6703106736079,Ernakulam,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000c,730.7184051094906,Gurugram,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000d,729.628485390534,Guwahati,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000e,546.143025216937,Hyderabad,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000f,477.19362250709077,Jaipur,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000010,813.395378880467,Jorapokhar,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000011,521.8080084549791,Kochi,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000012,1030.0993506660923,Kolkata,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000013,1002.4636428578049,Lucknow,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000014,421.8923967454839,Mumbai,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000015,1111.97293102283,Patna,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000016,213.91335643033506,Shillong,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000017,782.9569996538006,Talcher,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000018,412.1832293598845,Thiruvananthapuram,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019,672.0964190098929,Visakhapatnam,2016-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000000,450.29510501436863,Ahmedabad,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000001,305.6484665667157,Aizawl,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000002,449.5040397975384,Amaravati,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000003,591.5930305625276,Amritsar,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000004,501.7650811347574,Bengaluru,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000005,395.3098371119813,Bhopal,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000006,715.6236671318499,Brajrajnagar,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000007,458.45064649740533,Chandigarh,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000008,455.97653673071005,Chennai,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000009,590.0599186045828,Coimbatore,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000a,544.1165302640999,Delhi,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000b,569.5237342356767,Ernakulam,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000c,559.5134507094904,Gurugram,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000d,915.0756224915275,Guwahati,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000e,549.0758764237142,Hyderabad,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000f,483.4339544673005,Jaipur,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000010,743.5437897436517,Jorapokhar,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000011,601.5401048476189,Kochi,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000012,1051.5595223735695,Kolkata,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000013,724.2483880955842,Lucknow,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000014,492.82025604354186,Mumbai,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000015,746.7412816693715,Patna,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000016,232.7605542402262,Shillong,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000017,770.1257979315479,Talcher,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000018,475.83686409953054,Thiruvananthapuram,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000019,619.7953776582709,Visakhapatnam,2016-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000000,493.0182394334486,Ahmedabad,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000001,434.92770198175845,Aizawl,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000002,570.2480426642799,Amaravati,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000003,455.9052697562681,Amritsar,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000004,615.3543284922492,Bengaluru,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000005,441.0226329164671,Bhopal,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000006,818.8551926248068,Brajrajnagar,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000007,356.3996497641466,Chandigarh,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000008,528.3510384347893,Chennai,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000009,661.8414628784858,Coimbatore,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000a,438.03906247020814,Delhi,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000b,706.2361708762387,Ernakulam,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000c,456.1002170095713,Gurugram,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000d,742.4191616066325,Guwahati,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000e,602.8918068249004,Hyderabad,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000f,415.6000931985021,Jaipur,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000010,589.1239308802055,Jorapokhar,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000011,702.0944190229449,Kochi,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000012,749.3597563413613,Kolkata,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000013,531.8253958780758,Lucknow,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000014,549.4407601716161,Mumbai,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000015,527.2122610349361,Patna,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000016,322.0981769419841,Shillong,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000017,978.4961716253429,Talcher,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000018,510.22485613886425,Thiruvananthapuram,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000019,739.2209063349146,Visakhapatnam,2016-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000000,515.8103858693984,Ahmedabad,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000001,447.3131168801298,Aizawl,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000002,550.2146492859615,Amaravati,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000003,430.7136636232702,Amritsar,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000004,613.528780714429,Bengaluru,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000005,466.125713110024,Bhopal,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000006,640.5621167602797,Brajrajnagar,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000007,336.2950677829766,Chandigarh,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000008,485.51981876251955,Chennai,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000009,685.1465275815343,Coimbatore,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000a,449.565288477381,Delhi,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000b,662.4246923606034,Ernakulam,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000c,428.99876162784625,Gurugram,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000d,551.7039099869203,Guwahati,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000e,590.8553026663844,Hyderabad,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000f,499.0099395830899,Jaipur,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000010,541.2376011496187,Jorapokhar,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000011,660.2365179839259,Kochi,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000012,626.7031560136769,Kolkata,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000013,510.51906505828595,Lucknow,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000014,493.5238630056271,Mumbai,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000015,522.8757070660288,Patna,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000016,217.36515947078243,Shillong,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000017,777.5276255695396,Talcher,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000018,632.2237553743174,Thiruvananthapuram,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000019,690.3150073288203,Visakhapatnam,2016-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000000,690.6576518782513,Ahmedabad,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000001,376.04642422495834,Aizawl,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000002,574.4568801586297,Amaravati,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000003,605.5937495036871,Amritsar,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000004,645.9894176320594,Bengaluru,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000005,571.4605407649299,Bhopal,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000006,673.5774501573571,Brajrajnagar,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000007,529.4689481368231,Chandigarh,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000008,504.3170883708449,Chennai,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000009,547.7362248282521,Coimbatore,2016-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
